@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute ~-1 numeric
@attribute ~-2 numeric
@attribute ~-3 numeric
@attribute ~-4 numeric
@attribute ~-5 numeric
@attribute ~-6 numeric
@attribute ~-7 numeric
@attribute ~-8 numeric
@attribute ~-9 numeric
@attribute ~-10 numeric
@attribute ~-11 numeric
@attribute ~-12 numeric
@attribute ~-13 numeric
@attribute ~-14 numeric
@attribute ~-15 numeric
@attribute ~-16 numeric
@attribute ~-17 numeric
@attribute ~-18 numeric
@attribute ~-19 numeric
@attribute ~-20 numeric
@attribute ~-21 numeric
@attribute ~-22 numeric
@attribute ~-23 numeric
@attribute ~-24 numeric
@attribute ~-25 numeric
@attribute ~-26 numeric
@attribute ~-27 numeric
@attribute ~-28 numeric
@attribute ~-29 numeric
@attribute ~-30 numeric
@attribute ~-31 numeric
@attribute ~-32 numeric
@attribute ~-33 numeric
@attribute ~-34 numeric
@attribute ~-35 numeric
@attribute ~-36 numeric
@attribute ~-37 numeric
@attribute ~-38 numeric
@attribute ~-39 numeric
@attribute ~-40 numeric
@attribute ~-41 numeric
@attribute ~-42 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric

@data
2888,'2024/11/28 11:20:12:379',9,0.765462,0.703218,0.668903,0.655957,0.627224,0.714369,0.700116,0.692254,0.688662,0.764637,0.773986,0.780679,0.785763,0.806978,0.831415,0.847978,0.859145,0.843882,0.872444,0.89279,0.907705,0.804055,0.746304,0.639551,0.540119,0.463884,0.482913,0.348029,0.261923,0.181164,0.471582,0.317493,0.215608,0.121553,0.494026,0.356939,0.261285,0.172202,0.5389,0.429406,0.355575,0.283612,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2889,'2024/11/28 11:20:12:414',9,0.76056,0.697441,0.662314,0.649718,0.622451,0.709338,0.694291,0.685457,0.680493,0.759914,0.76926,0.775394,0.779911,0.802392,0.825784,0.842051,0.853184,0.839575,0.866712,0.885308,0.898727,0.787037,0.725803,0.61821,0.521126,0.448597,0.460331,0.326948,0.24116,0.161575,0.448091,0.293415,0.190933,0.095552,0.470267,0.333389,0.237551,0.148231,0.515656,0.405815,0.332031,0.259881,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2890,'2024/11/28 11:20:12:453',9,0.753449,0.688353,0.651389,0.638671,0.60959,0.697025,0.682476,0.674981,0.67187,0.74849,0.756985,0.763597,0.769798,0.792504,0.816146,0.833644,0.84686,0.831288,0.858894,0.876879,0.890532,0.774223,0.710908,0.602269,0.504299,0.432078,0.44251,0.309619,0.22542,0.147167,0.42908,0.273023,0.171255,0.076313,0.451909,0.311159,0.214896,0.125487,0.498276,0.387987,0.313738,0.24015,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2891,'2024/11/28 11:20:12:491',9,0.73976,0.672428,0.634275,0.621925,0.59446,0.685485,0.66959,0.661237,0.657555,0.735934,0.742072,0.747822,0.754332,0.778954,0.801462,0.819603,0.833492,0.817126,0.845435,0.864069,0.878634,0.768616,0.705281,0.59199,0.491022,0.420098,0.434387,0.302056,0.215928,0.135232,0.417453,0.262741,0.158655,0.06102,0.437338,0.298909,0.201017,0.110527,0.481855,0.373526,0.299925,0.227283,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2892,'2024/11/28 11:20:12:529',9,0.727816,0.660857,0.620728,0.605283,0.576381,0.669831,0.653997,0.645274,0.640906,0.720162,0.725996,0.730121,0.735155,0.763335,0.785628,0.802411,0.815507,0.801373,0.829113,0.84726,0.861614,0.767211,0.702429,0.589952,0.486903,0.409961,0.430454,0.299203,0.213722,0.132388,0.411723,0.256473,0.151268,0.052929,0.430341,0.29116,0.19291,0.10205,0.474346,0.366771,0.293285,0.220845,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2893,'2024/11/28 11:20:12:567',9,0.719098,0.651464,0.608296,0.593268,0.568596,0.657372,0.639279,0.629327,0.624326,0.706862,0.71038,0.714693,0.720196,0.749354,0.769352,0.786189,0.799432,0.786944,0.813465,0.831302,0.84599,0.772752,0.70959,0.602695,0.504491,0.423085,0.438238,0.304092,0.215572,0.132185,0.418291,0.259188,0.15276,0.054711,0.435724,0.292877,0.192924,0.102262,0.479239,0.369756,0.294663,0.221695,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2894,'2024/11/28 11:20:12:603',9,0.710264,0.646296,0.602932,0.585253,0.556741,0.648648,0.628418,0.615977,0.609025,0.696791,0.698135,0.700239,0.703948,0.738999,0.756698,0.771605,0.784035,0.776992,0.800856,0.817706,0.831129,0.78273,0.723141,0.617832,0.520434,0.438785,0.450278,0.313859,0.22613,0.142293,0.430325,0.268167,0.160624,0.060775,0.447322,0.302024,0.199448,0.107528,0.491856,0.379085,0.300529,0.225141,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2895,'2024/11/28 11:20:12:649',9,0.703981,0.640099,0.598631,0.580335,0.549115,0.642578,0.621941,0.607701,0.598164,0.69112,0.692469,0.692832,0.693501,0.733503,0.750606,0.763311,0.772563,0.7709,0.793156,0.808533,0.820182,0.804567,0.744229,0.640471,0.540436,0.458026,0.470214,0.331323,0.24254,0.157575,0.449988,0.287615,0.180688,0.080777,0.466908,0.320225,0.217648,0.125053,0.510729,0.396754,0.318295,0.243519,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2896,'2024/11/28 11:20:12:681',9,0.701673,0.638325,0.59688,0.578328,0.547686,0.641497,0.619767,0.604513,0.593995,0.689328,0.690502,0.689605,0.688731,0.73089,0.748808,0.760835,0.76938,0.767567,0.79015,0.805745,0.817612,0.826513,0.763111,0.655159,0.553736,0.470689,0.491884,0.353269,0.264576,0.180178,0.471981,0.308937,0.201571,0.102592,0.48907,0.341178,0.239341,0.147657,0.533421,0.419343,0.340616,0.266142,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2897,'2024/11/28 11:20:12:714',9,0.713461,0.647995,0.606606,0.586659,0.5567,0.65035,0.626983,0.613498,0.604458,0.698104,0.695632,0.694699,0.693623,0.739345,0.755004,0.764648,0.770339,0.776108,0.797039,0.812602,0.824008,0.868107,0.799984,0.69462,0.599848,0.521412,0.530917,0.399799,0.315789,0.237005,0.515279,0.356882,0.252882,0.157445,0.536092,0.391026,0.290748,0.19749,0.583253,0.47198,0.397303,0.324604,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2898,'2024/11/28 11:20:12:753',9,0.722733,0.655484,0.615386,0.598337,0.565889,0.659849,0.637862,0.624099,0.614959,0.707808,0.705091,0.70428,0.703092,0.749652,0.762895,0.772413,0.778257,0.788034,0.809116,0.825622,0.838662,0.880083,0.815435,0.709258,0.612389,0.538577,0.551151,0.422927,0.340317,0.259853,0.535629,0.379441,0.274873,0.175741,0.556343,0.419462,0.324754,0.234061,0.601692,0.492844,0.421999,0.352843,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2899,'2024/11/28 11:20:12:793',9,0.732446,0.665181,0.62663,0.608473,0.573957,0.673906,0.653788,0.640113,0.630951,0.72142,0.720042,0.719564,0.718589,0.763062,0.777906,0.788461,0.795286,0.800977,0.822372,0.838848,0.852161,0.890038,0.820129,0.717116,0.620772,0.551685,0.563155,0.436497,0.354206,0.273743,0.549327,0.402067,0.30214,0.204958,0.5704,0.43495,0.340897,0.248124,0.615364,0.510361,0.44039,0.370347,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2900,'2024/11/28 11:20:12:833',9,0.741898,0.678627,0.641008,0.621887,0.589941,0.689321,0.669961,0.657235,0.649648,0.736001,0.735288,0.734663,0.734245,0.777362,0.796626,0.806964,0.814074,0.814709,0.83881,0.853352,0.864845,0.893502,0.820728,0.719229,0.627547,0.558421,0.57009,0.443476,0.362505,0.283381,0.557163,0.411671,0.313419,0.220673,0.578464,0.445344,0.352617,0.26396,0.623731,0.521173,0.450342,0.380147,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2901,'2024/11/28 11:20:12:875',9,0.751455,0.691333,0.656536,0.639545,0.609156,0.701544,0.684595,0.672183,0.663473,0.748951,0.75143,0.752747,0.753289,0.790756,0.810188,0.823298,0.831974,0.827792,0.852452,0.868475,0.881215,0.893052,0.823498,0.721498,0.630637,0.560357,0.57249,0.442332,0.360034,0.280842,0.559766,0.411299,0.313107,0.220958,0.581345,0.446499,0.354483,0.267351,0.626939,0.523218,0.453472,0.385838,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2902,'2024/11/28 11:20:12:915',9,0.770934,0.71058,0.676414,0.664567,0.637366,0.72212,0.707872,0.698588,0.693706,0.770224,0.778429,0.783444,0.788053,0.812403,0.836187,0.852302,0.863915,0.849869,0.878228,0.896719,0.910985,0.877472,0.813094,0.713311,0.621012,0.547041,0.552961,0.424461,0.344029,0.265042,0.541723,0.394089,0.295505,0.200969,0.565928,0.431144,0.337649,0.247014,0.613164,0.506703,0.434758,0.363647,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2903,'2024/11/28 11:20:12:959',9,0.777802,0.719022,0.687841,0.675832,0.646568,0.731817,0.719875,0.711121,0.707233,0.780576,0.788973,0.794822,0.80009,0.822606,0.84656,0.864734,0.87869,0.858732,0.886214,0.906364,0.923493,0.862981,0.80598,0.702554,0.608159,0.530579,0.542525,0.412804,0.328857,0.246694,0.530166,0.379925,0.279489,0.182975,0.554893,0.4174,0.322905,0.232477,0.604014,0.49503,0.423683,0.354154,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2904,'2024/11/28 11:20:13:001',9,0.783519,0.723951,0.69124,0.678372,0.64952,0.736368,0.724071,0.716322,0.713569,0.786613,0.796379,0.803551,0.810557,0.828996,0.854028,0.87286,0.887727,0.865231,0.894116,0.915905,0.934046,0.845462,0.789822,0.685396,0.588463,0.509153,0.525988,0.394548,0.308993,0.225918,0.513042,0.360671,0.257615,0.159073,0.537761,0.400787,0.303517,0.212339,0.586681,0.476441,0.401717,0.329245,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2905,'2024/11/28 11:20:13:034',9,0.785658,0.724212,0.690331,0.677125,0.648402,0.737785,0.724247,0.716939,0.715095,0.789277,0.800324,0.808905,0.816848,0.831965,0.858325,0.877238,0.89186,0.867717,0.897322,0.918895,0.9362,0.831089,0.773042,0.667671,0.570106,0.491312,0.504205,0.370916,0.284105,0.201955,0.492055,0.336306,0.233028,0.137793,0.516611,0.378079,0.280192,0.190308,0.565715,0.456986,0.381724,0.308445,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2906,'2024/11/28 11:20:13:075',9,0.784047,0.723086,0.688119,0.675334,0.647866,0.735431,0.722181,0.714945,0.712971,0.786913,0.798938,0.807159,0.814259,0.829849,0.856875,0.876565,0.89125,0.86693,0.898175,0.921179,0.9392,0.818582,0.759195,0.652653,0.554698,0.474774,0.489775,0.355353,0.267693,0.184801,0.477216,0.318554,0.213427,0.11588,0.501002,0.358564,0.260084,0.16927,0.549567,0.437571,0.363305,0.291457,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2907,'2024/11/28 11:20:13:116',9,0.780262,0.716506,0.681583,0.669242,0.640997,0.728404,0.717088,0.710217,0.707886,0.781492,0.793301,0.801853,0.809447,0.825712,0.851775,0.871459,0.88579,0.864228,0.894934,0.916763,0.933564,0.807615,0.744656,0.633894,0.534731,0.457227,0.473742,0.336629,0.248249,0.165901,0.46183,0.30297,0.197672,0.099415,0.485022,0.340634,0.241693,0.149553,0.532177,0.418242,0.343039,0.270173,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2908,'2024/11/28 11:20:13:156',9,0.763984,0.697283,0.660059,0.647809,0.618216,0.711042,0.696866,0.689487,0.685132,0.762627,0.773403,0.780855,0.786742,0.806087,0.833545,0.854161,0.868777,0.843917,0.875896,0.896901,0.913155,0.783779,0.720204,0.609621,0.509223,0.435733,0.44332,0.307466,0.2211,0.140197,0.428765,0.268749,0.163665,0.064683,0.451731,0.309861,0.211552,0.11886,0.498962,0.386893,0.312935,0.23902,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2909,'2024/11/28 11:20:13:196',9,0.755108,0.687422,0.647085,0.634231,0.607218,0.695066,0.679835,0.672666,0.670565,0.748861,0.757146,0.764342,0.771931,0.794622,0.820192,0.839241,0.853525,0.834983,0.86458,0.883212,0.897011,0.781985,0.717442,0.607816,0.507967,0.430674,0.442315,0.306059,0.217523,0.135006,0.42485,0.264599,0.158097,0.058691,0.444975,0.30085,0.200299,0.108083,0.49112,0.378753,0.301483,0.225798,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2910,'2024/11/28 11:20:13:238',9,0.742981,0.67296,0.632407,0.619282,0.59076,0.685125,0.667952,0.658548,0.65461,0.737279,0.7426,0.747852,0.754377,0.781916,0.804326,0.822042,0.83604,0.821503,0.850041,0.868676,0.883763,0.781394,0.717953,0.603233,0.498289,0.418457,0.437065,0.301829,0.213491,0.12965,0.418143,0.259283,0.152239,0.050943,0.438173,0.294772,0.192998,0.098719,0.484848,0.373891,0.297159,0.221415,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2911,'2024/11/28 11:20:13:276',9,0.733701,0.663643,0.6209,0.60575,0.577743,0.670935,0.653783,0.644342,0.640239,0.723265,0.728016,0.73192,0.737117,0.767895,0.788896,0.805394,0.818124,0.807378,0.835146,0.853162,0.866946,0.781091,0.716493,0.603424,0.496935,0.413752,0.437448,0.30254,0.213874,0.129509,0.41671,0.256134,0.147771,0.046167,0.434373,0.290178,0.188245,0.093998,0.479482,0.368044,0.291067,0.215396,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2912,'2024/11/28 11:20:13:312',9,0.725908,0.656905,0.611766,0.595652,0.568675,0.662415,0.642604,0.631698,0.626549,0.712659,0.715073,0.718517,0.723382,0.755794,0.775324,0.791498,0.804711,0.79439,0.820505,0.838894,0.853735,0.783357,0.720565,0.608804,0.506166,0.423201,0.443088,0.305368,0.214915,0.128667,0.422011,0.25926,0.149776,0.047907,0.438379,0.293394,0.1894,0.095117,0.480762,0.368488,0.290207,0.214222,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2913,'2024/11/28 11:20:13:346',9,0.715547,0.647883,0.602464,0.586563,0.559415,0.651702,0.63114,0.618922,0.611843,0.701321,0.703396,0.705344,0.70831,0.744421,0.763355,0.778347,0.790159,0.783406,0.809159,0.827184,0.84139,0.786163,0.723732,0.614308,0.512339,0.43095,0.446067,0.30836,0.219238,0.134555,0.425881,0.26195,0.153027,0.052472,0.442355,0.294626,0.189809,0.095538,0.486073,0.370565,0.290413,0.213563,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2914,'2024/11/28 11:20:13:379',9,0.707751,0.640289,0.594473,0.576045,0.545872,0.642758,0.622074,0.608609,0.600426,0.692046,0.692532,0.693348,0.695477,0.735243,0.752496,0.766561,0.777779,0.774035,0.797914,0.814712,0.827679,0.795728,0.734917,0.626992,0.526018,0.444623,0.456917,0.316936,0.22714,0.140992,0.436968,0.272247,0.162363,0.059628,0.453989,0.305952,0.200634,0.105408,0.49776,0.383117,0.301769,0.223316,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2915,'2024/11/28 11:20:13:419',9,0.699411,0.631997,0.586663,0.566176,0.533198,0.634847,0.613591,0.599655,0.590485,0.68459,0.683816,0.683391,0.68327,0.727686,0.744497,0.7568,0.765567,0.766149,0.788912,0.805064,0.817071,0.807239,0.745554,0.632891,0.528682,0.449014,0.465164,0.325275,0.236772,0.151194,0.446264,0.28323,0.174135,0.071228,0.46332,0.315446,0.21009,0.113355,0.50692,0.392745,0.311879,0.234007,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2916,'2024/11/28 11:20:13:461',9,0.687832,0.62166,0.576299,0.553115,0.518596,0.62129,0.597478,0.581,0.569827,0.669855,0.667484,0.66673,0.666799,0.712882,0.726547,0.738543,0.746963,0.751846,0.772402,0.7878,0.798701,0.828572,0.766702,0.655347,0.553632,0.474448,0.483627,0.345585,0.258298,0.174924,0.465865,0.302329,0.194505,0.093681,0.485049,0.335881,0.232191,0.136812,0.530387,0.411919,0.331515,0.253832,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2917,'2024/11/28 11:20:13:500',9,0.683665,0.619955,0.575188,0.552101,0.516137,0.618642,0.594007,0.576896,0.563884,0.665735,0.662975,0.660761,0.658778,0.708393,0.721209,0.732163,0.73955,0.746846,0.765709,0.78055,0.792555,0.840173,0.779069,0.669159,0.566434,0.485154,0.494015,0.356969,0.272278,0.189537,0.476402,0.313693,0.206468,0.10652,0.496215,0.347661,0.244068,0.148189,0.542476,0.425394,0.344187,0.265837,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2918,'2024/11/28 11:20:13:541',9,0.682061,0.618706,0.575104,0.552394,0.517247,0.618179,0.592142,0.574387,0.561296,0.664824,0.660969,0.657876,0.655334,0.707111,0.719053,0.728419,0.734843,0.745821,0.763844,0.777131,0.787231,0.849554,0.788147,0.682571,0.584983,0.505181,0.512001,0.374164,0.288304,0.205645,0.494618,0.329946,0.222816,0.122839,0.513761,0.364447,0.260082,0.162872,0.559241,0.442612,0.361685,0.28337,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2919,'2024/11/28 11:20:13:581',9,0.682707,0.618456,0.575466,0.551915,0.516654,0.618776,0.592844,0.576013,0.563644,0.665813,0.662256,0.658248,0.653999,0.708109,0.719958,0.727961,0.733053,0.746399,0.76432,0.776858,0.786264,0.863109,0.800304,0.692483,0.595128,0.516958,0.524375,0.388299,0.303101,0.221534,0.507154,0.343976,0.237363,0.138599,0.527511,0.379269,0.27619,0.180167,0.574521,0.460294,0.380832,0.30423,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2920,'2024/11/28 11:20:13:622',9,0.688192,0.623556,0.582032,0.558575,0.523522,0.622817,0.597206,0.580996,0.570076,0.670395,0.666302,0.663304,0.660287,0.712054,0.725864,0.735084,0.740658,0.749348,0.76909,0.783828,0.795002,0.890429,0.82411,0.716658,0.622265,0.546111,0.548984,0.416457,0.332095,0.251671,0.533558,0.376491,0.271872,0.17316,0.555556,0.411573,0.311646,0.217277,0.603932,0.491919,0.416012,0.340984,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2921,'2024/11/28 11:20:13:670',9,0.689597,0.62627,0.585085,0.564091,0.53011,0.628409,0.605238,0.589119,0.577489,0.675013,0.673186,0.671126,0.66839,0.716213,0.73087,0.74073,0.746982,0.753289,0.77259,0.785957,0.79617,0.898504,0.832171,0.728439,0.63417,0.559225,0.563084,0.432502,0.349947,0.269205,0.54769,0.391695,0.287172,0.188041,0.56965,0.429546,0.33189,0.23949,0.616892,0.507757,0.432312,0.358577,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2922,'2024/11/28 11:20:13:706',9,0.694443,0.630164,0.590658,0.569896,0.534179,0.635286,0.612982,0.597158,0.584925,0.682239,0.681146,0.679309,0.675982,0.723588,0.737969,0.746873,0.751806,0.760315,0.779598,0.792763,0.802805,0.907678,0.842138,0.735434,0.639891,0.568149,0.575118,0.446553,0.364347,0.283743,0.56052,0.406946,0.302501,0.203817,0.583407,0.446306,0.34937,0.25643,0.630561,0.523143,0.449023,0.376499,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2923,'2024/11/28 11:20:13:743',9,0.700704,0.63594,0.59742,0.578885,0.544235,0.643322,0.621286,0.605817,0.593627,0.690258,0.689099,0.68715,0.683588,0.731728,0.745085,0.753162,0.757311,0.768651,0.788321,0.801471,0.811226,0.916638,0.851425,0.744741,0.648691,0.577401,0.584414,0.456286,0.373723,0.294248,0.571149,0.417093,0.313884,0.217609,0.594468,0.456227,0.359172,0.266402,0.641917,0.535115,0.462226,0.391172,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2924,'2024/11/28 11:20:13:775',9,0.706939,0.64252,0.60453,0.58578,0.552203,0.650164,0.628588,0.614418,0.603963,0.698152,0.6985,0.697305,0.69423,0.739239,0.754013,0.762287,0.766865,0.775529,0.796135,0.810329,0.820755,0.920641,0.854567,0.748668,0.653489,0.581476,0.588769,0.462322,0.381168,0.302815,0.576455,0.425216,0.324036,0.227537,0.600402,0.466008,0.370344,0.276908,0.648917,0.546295,0.475967,0.405777,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2925,'2024/11/28 11:20:13:794',9,0.712864,0.649704,0.612801,0.59588,0.563252,0.659103,0.63877,0.624823,0.615341,0.706388,0.706301,0.706078,0.704803,0.747949,0.762453,0.771911,0.778375,0.784966,0.805729,0.820008,0.830904,0.925814,0.858966,0.755174,0.662695,0.590881,0.597441,0.470683,0.388571,0.309755,0.585276,0.433526,0.332053,0.236776,0.609126,0.475592,0.379805,0.287915,0.656966,0.554104,0.482902,0.413142,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2926,'2024/11/28 11:20:13:812',9,0.719827,0.657316,0.619907,0.602704,0.570768,0.666589,0.647816,0.634445,0.624994,0.71413,0.716636,0.717525,0.717123,0.755065,0.772323,0.783393,0.79115,0.791454,0.813447,0.828769,0.841351,0.926059,0.860374,0.757597,0.665397,0.591082,0.600634,0.475003,0.394339,0.315854,0.5899,0.442042,0.343116,0.248412,0.613489,0.481018,0.387374,0.297555,0.660519,0.55794,0.486938,0.417792,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2927,'2024/11/28 11:20:13:831',9,0.725697,0.663443,0.627507,0.611882,0.579936,0.67358,0.657101,0.644932,0.636318,0.721209,0.72446,0.725881,0.72649,0.762631,0.779753,0.791654,0.800589,0.798972,0.822526,0.839224,0.853518,0.929642,0.864878,0.760417,0.666946,0.594629,0.605284,0.480527,0.398836,0.319731,0.594071,0.447648,0.348375,0.25355,0.617886,0.486694,0.393838,0.304301,0.665842,0.563918,0.495178,0.427689,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2928,'2024/11/28 11:20:13:865',9,0.7325,0.670494,0.635908,0.620727,0.589469,0.681638,0.665252,0.653751,0.646527,0.72941,0.732931,0.735212,0.73649,0.770256,0.789678,0.802793,0.812342,0.806237,0.832227,0.849699,0.864158,0.927308,0.863677,0.760783,0.668054,0.59375,0.606928,0.481719,0.399805,0.320062,0.596337,0.451135,0.353485,0.258853,0.620314,0.492207,0.39944,0.310243,0.667711,0.567466,0.497579,0.428406,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2929,'2024/11/28 11:20:13:899',9,0.739727,0.676028,0.641919,0.627979,0.597043,0.689989,0.674805,0.663294,0.65524,0.738438,0.742534,0.744958,0.747103,0.779162,0.799061,0.812953,0.823899,0.81514,0.840543,0.857437,0.872824,0.923991,0.862169,0.760154,0.667549,0.592753,0.606427,0.480666,0.400567,0.321766,0.598025,0.452222,0.354459,0.258037,0.622671,0.494189,0.403722,0.316184,0.66986,0.569549,0.499932,0.429455,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2930,'2024/11/28 11:20:13:961',9,0.74724,0.683141,0.650733,0.637507,0.606148,0.697144,0.681499,0.670606,0.663875,0.745619,0.748716,0.752168,0.755635,0.786731,0.806441,0.820605,0.831835,0.823027,0.84926,0.866917,0.88278,0.920276,0.862843,0.76228,0.66979,0.592357,0.608393,0.481762,0.400383,0.320582,0.599733,0.452498,0.354866,0.258682,0.624211,0.494605,0.402026,0.312174,0.670164,0.570618,0.501354,0.430304,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2931,'2024/11/28 11:20:13:994',9,0.751702,0.691159,0.658037,0.643808,0.614675,0.703596,0.689857,0.67984,0.673814,0.75165,0.75618,0.760073,0.763261,0.792738,0.815076,0.830778,0.842415,0.828211,0.856159,0.874172,0.88954,0.920328,0.862417,0.761784,0.670147,0.59156,0.606977,0.480086,0.397567,0.317518,0.597724,0.450096,0.351037,0.254548,0.622385,0.491882,0.398543,0.309262,0.670212,0.569006,0.498686,0.428197,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2932,'2024/11/28 11:20:14:027',9,0.75815,0.697467,0.664882,0.650201,0.620081,0.708432,0.695155,0.68641,0.682109,0.756935,0.762572,0.768652,0.774148,0.79869,0.821849,0.838728,0.851497,0.834956,0.863604,0.881502,0.896736,0.912551,0.855926,0.757867,0.667879,0.587878,0.605173,0.476856,0.392796,0.311541,0.596427,0.446517,0.348284,0.251112,0.620598,0.489524,0.395688,0.305861,0.665595,0.56538,0.495007,0.423238,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2933,'2024/11/28 11:20:14:060',9,0.76173,0.701657,0.669439,0.655138,0.627036,0.714201,0.70233,0.693946,0.690408,0.763242,0.76901,0.775261,0.781094,0.805152,0.828777,0.846038,0.858666,0.841577,0.870144,0.888775,0.903612,0.911612,0.853084,0.755247,0.665457,0.585437,0.6013,0.474519,0.391832,0.31121,0.591,0.442634,0.345601,0.250661,0.61549,0.484272,0.391591,0.303858,0.663023,0.559737,0.488204,0.417695,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2934,'2024/11/28 11:20:14:097',9,0.76511,0.705734,0.674144,0.661404,0.633219,0.718611,0.707459,0.699878,0.697305,0.767621,0.775,0.781833,0.788376,0.809743,0.834652,0.85253,0.86629,0.845998,0.875347,0.895304,0.912023,0.912859,0.851785,0.750334,0.657467,0.57825,0.593195,0.464471,0.380487,0.299238,0.583116,0.435237,0.337475,0.243378,0.608646,0.475637,0.381901,0.293671,0.657746,0.552464,0.479396,0.407776,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2935,'2024/11/28 11:20:14:131',9,0.769431,0.709005,0.676716,0.664951,0.638082,0.723286,0.712356,0.704916,0.702718,0.772492,0.781555,0.789142,0.796718,0.814564,0.840385,0.858312,0.872624,0.851329,0.880981,0.901556,0.919125,0.907774,0.84546,0.743911,0.650253,0.570072,0.586995,0.458156,0.373861,0.292139,0.577515,0.428304,0.331197,0.237956,0.603166,0.468747,0.373853,0.285729,0.652767,0.545836,0.471888,0.40045,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
2936,'2024/11/28 11:20:14:163',9,0.771164,0.711797,0.679538,0.668919,0.642134,0.728178,0.717701,0.710206,0.707675,0.777445,0.787676,0.795144,0.8023,0.819343,0.845181,0.864233,0.879046,0.855573,0.884004,0.903871,0.920417,0.899981,0.836606,0.733424,0.639883,0.560858,0.5788,0.449663,0.365662,0.282927,0.569516,0.419763,0.320961,0.225234,0.596272,0.459026,0.362378,0.271965,0.647312,0.53954,0.465384,0.39306,1,1,10,0.5,0.05,1.75,0.1,1.5,6,0,3.4,5
